case_id,route_id,trip_id,start_stop,end_stop,first_arrival,last_departure,duration_seconds,duration_label,event_count
FRB-01::170364-0,FRB-01,170364-0,PIMS,Gulberg,2026-04-23T05:50:00+05:00,2026-04-23T06:28:00+05:00,2280,38 min 0 sec,15
FRB-01::170365-0,FRB-01,170365-0,PIMS,Gulberg,2026-04-23T05:55:00+05:00,2026-04-23T06:33:00+05:00,2280,38 min 0 sec,15
FRB-01::170366-0,FRB-01,170366-0,PIMS,Gulberg,2026-04-23T06:00:00+05:00,2026-04-23T06:38:00+05:00,2280,38 min 0 sec,15
FRB-01::170367-0,FRB-01,170367-0,PIMS,Gulberg,2026-04-23T06:05:00+05:00,2026-04-23T06:43:00+05:00,2280,38 min 0 sec,15
FRB-01::170368-0,FRB-01,170368-0,PIMS,Gulberg,2026-04-23T06:10:00+05:00,2026-04-23T06:48:00+05:00,2280,38 min 0 sec,15
FRB-01::170369-0,FRB-01,170369-0,PIMS,Gulberg,2026-04-23T06:15:00+05:00,2026-04-23T06:53:00+05:00,2280,38 min 0 sec,15
FRB-01::170370-0,FRB-01,170370-0,PIMS,Gulberg,2026-04-23T06:20:00+05:00,2026-04-23T06:58:00+05:00,2280,38 min 0 sec,15
FRB-01::170371-0,FRB-01,170371-0,PIMS,Gulberg,2026-04-23T06:25:00+05:00,2026-04-23T07:03:00+05:00,2280,38 min 0 sec,15
FRB-01::170372-0,FRB-01,170372-0,PIMS,Gulberg,2026-04-23T06:30:00+05:00,2026-04-23T07:08:00+05:00,2280,38 min 0 sec,15
FRB-01::170373-0,FRB-01,170373-0,PIMS,Gulberg,2026-04-23T06:35:00+05:00,2026-04-23T07:13:00+05:00,2280,38 min 0 sec,15
FRB-01::170374-0,FRB-01,170374-0,PIMS,Gulberg,2026-04-23T06:40:00+05:00,2026-04-23T07:18:00+05:00,2280,38 min 0 sec,15
FRB-01::170375-0,FRB-01,170375-0,PIMS,Gulberg,2026-04-23T06:45:00+05:00,2026-04-23T07:23:00+05:00,2280,38 min 0 sec,15
FRB-01::170376-0,FRB-01,170376-0,PIMS,Gulberg,2026-04-23T06:50:00+05:00,2026-04-23T07:28:00+05:00,2280,38 min 0 sec,15
FRB-01::170377-0,FRB-01,170377-0,PIMS,Gulberg,2026-04-23T06:55:00+05:00,2026-04-23T07:33:00+05:00,2280,38 min 0 sec,15
FRB-01::170378-0,FRB-01,170378-0,PIMS,Gulberg,2026-04-23T07:00:00+05:00,2026-04-23T07:38:00+05:00,2280,38 min 0 sec,15
FRB-01::170379-0,FRB-01,170379-0,PIMS,Gulberg,2026-04-23T07:05:00+05:00,2026-04-23T07:43:00+05:00,2280,38 min 0 sec,15
FRB-01::170380-0,FRB-01,170380-0,PIMS,Gulberg,2026-04-23T07:10:00+05:00,2026-04-23T07:48:00+05:00,2280,38 min 0 sec,15
FRB-01::170381-0,FRB-01,170381-0,PIMS,Gulberg,2026-04-23T07:15:00+05:00,2026-04-23T07:53:00+05:00,2280,38 min 0 sec,15
FRB-01::170382-0,FRB-01,170382-0,PIMS,Gulberg,2026-04-23T07:20:00+05:00,2026-04-23T07:58:00+05:00,2280,38 min 0 sec,15
FRB-01::170383-0,FRB-01,170383-0,PIMS,Gulberg,2026-04-23T07:25:00+05:00,2026-04-23T08:03:00+05:00,2280,38 min 0 sec,15
FRB-01::170384-0,FRB-01,170384-0,PIMS,Gulberg,2026-04-23T07:30:00+05:00,2026-04-23T08:08:00+05:00,2280,38 min 0 sec,15
FRB-01::170385-0,FRB-01,170385-0,PIMS,Gulberg,2026-04-23T07:35:00+05:00,2026-04-23T08:13:00+05:00,2280,38 min 0 sec,15
FRB-01::170386-0,FRB-01,170386-0,PIMS,Gulberg,2026-04-23T07:40:00+05:00,2026-04-23T08:18:00+05:00,2280,38 min 0 sec,15
FRB-01::170387-0,FRB-01,170387-0,PIMS,Gulberg,2026-04-23T07:45:00+05:00,2026-04-23T08:23:00+05:00,2280,38 min 0 sec,15
FRB-01::170388-0,FRB-01,170388-0,PIMS,Gulberg,2026-04-23T07:50:00+05:00,2026-04-23T08:28:00+05:00,2280,38 min 0 sec,15
FRB-01::170389-0,FRB-01,170389-0,PIMS,Gulberg,2026-04-23T07:55:00+05:00,2026-04-23T08:33:00+05:00,2280,38 min 0 sec,15
FRB-01::170390-0,FRB-01,170390-0,PIMS,Gulberg,2026-04-23T08:00:00+05:00,2026-04-23T08:38:00+05:00,2280,38 min 0 sec,15
FRB-01::170391-0,FRB-01,170391-0,PIMS,Gulberg,2026-04-23T08:05:00+05:00,2026-04-23T08:43:00+05:00,2280,38 min 0 sec,15
FRB-01::170392-0,FRB-01,170392-0,PIMS,Gulberg,2026-04-23T08:10:00+05:00,2026-04-23T08:48:00+05:00,2280,38 min 0 sec,15
FRB-01::170393-0,FRB-01,170393-0,PIMS,Gulberg,2026-04-23T08:15:00+05:00,2026-04-23T08:53:00+05:00,2280,38 min 0 sec,15
FRB-01::170394-0,FRB-01,170394-0,PIMS,Gulberg,2026-04-23T08:20:00+05:00,2026-04-23T08:58:00+05:00,2280,38 min 0 sec,15
FRB-01::170395-0,FRB-01,170395-0,PIMS,Gulberg,2026-04-23T08:25:00+05:00,2026-04-23T09:03:00+05:00,2280,38 min 0 sec,15
FRB-01::170396-0,FRB-01,170396-0,PIMS,Gulberg,2026-04-23T08:30:00+05:00,2026-04-23T09:08:00+05:00,2280,38 min 0 sec,15
FRB-01::170397-0,FRB-01,170397-0,PIMS,Gulberg,2026-04-23T08:35:00+05:00,2026-04-23T09:13:00+05:00,2280,38 min 0 sec,15
FRB-01::170398-0,FRB-01,170398-0,PIMS,Gulberg,2026-04-23T08:40:00+05:00,2026-04-23T09:18:00+05:00,2280,38 min 0 sec,15
FRB-01::170399-0,FRB-01,170399-0,PIMS,Gulberg,2026-04-23T08:45:00+05:00,2026-04-23T09:23:00+05:00,2280,38 min 0 sec,15
FRB-01::170400-0,FRB-01,170400-0,PIMS,Gulberg,2026-04-23T08:50:00+05:00,2026-04-23T09:28:00+05:00,2280,38 min 0 sec,15
FRB-01::170401-0,FRB-01,170401-0,PIMS,Gulberg,2026-04-23T08:55:00+05:00,2026-04-23T09:33:00+05:00,2280,38 min 0 sec,15
FRB-01::170402-0,FRB-01,170402-0,PIMS,Gulberg,2026-04-23T09:00:00+05:00,2026-04-23T09:38:00+05:00,2280,38 min 0 sec,15
FRB-01::170403-0,FRB-01,170403-0,PIMS,Gulberg,2026-04-23T09:05:00+05:00,2026-04-23T09:43:00+05:00,2280,38 min 0 sec,15
FRB-01::170404-0,FRB-01,170404-0,PIMS,Gulberg,2026-04-23T09:10:00+05:00,2026-04-23T09:48:00+05:00,2280,38 min 0 sec,15
FRB-01::170405-0,FRB-01,170405-0,PIMS,Gulberg,2026-04-23T09:15:00+05:00,2026-04-23T09:53:00+05:00,2280,38 min 0 sec,15
FRB-01::170406-0,FRB-01,170406-0,PIMS,Gulberg,2026-04-23T09:20:00+05:00,2026-04-23T09:58:00+05:00,2280,38 min 0 sec,15
FRB-01::170407-0,FRB-01,170407-0,PIMS,Gulberg,2026-04-23T09:25:00+05:00,2026-04-23T10:03:00+05:00,2280,38 min 0 sec,15
FRB-01::170408-0,FRB-01,170408-0,PIMS,Gulberg,2026-04-23T09:30:00+05:00,2026-04-23T10:08:00+05:00,2280,38 min 0 sec,15
FRB-01::170409-0,FRB-01,170409-0,PIMS,Gulberg,2026-04-23T09:35:00+05:00,2026-04-23T10:13:00+05:00,2280,38 min 0 sec,15
FRB-01::170410-0,FRB-01,170410-0,PIMS,Gulberg,2026-04-23T09:40:00+05:00,2026-04-23T10:18:00+05:00,2280,38 min 0 sec,15
FRB-01::170411-0,FRB-01,170411-0,PIMS,Gulberg,2026-04-23T09:45:00+05:00,2026-04-23T10:23:00+05:00,2280,38 min 0 sec,15
FRB-01::170412-0,FRB-01,170412-0,PIMS,Gulberg,2026-04-23T09:50:00+05:00,2026-04-23T10:28:00+05:00,2280,38 min 0 sec,15
FRB-01::170413-0,FRB-01,170413-0,PIMS,Gulberg,2026-04-23T09:55:00+05:00,2026-04-23T10:33:00+05:00,2280,38 min 0 sec,15
FRB-01::170414-0,FRB-01,170414-0,PIMS,Gulberg,2026-04-23T10:00:00+05:00,2026-04-23T10:38:00+05:00,2280,38 min 0 sec,15
FRB-01::170415-0,FRB-01,170415-0,PIMS,Gulberg,2026-04-23T10:05:00+05:00,2026-04-23T10:43:00+05:00,2280,38 min 0 sec,15
FRB-01::170416-0,FRB-01,170416-0,PIMS,Gulberg,2026-04-23T10:10:00+05:00,2026-04-23T10:48:00+05:00,2280,38 min 0 sec,15
FRB-01::170417-0,FRB-01,170417-0,PIMS,Gulberg,2026-04-23T10:15:00+05:00,2026-04-23T10:53:00+05:00,2280,38 min 0 sec,15
FRB-01::170418-0,FRB-01,170418-0,PIMS,Gulberg,2026-04-23T10:20:00+05:00,2026-04-23T10:58:00+05:00,2280,38 min 0 sec,15
FRB-01::170419-0,FRB-01,170419-0,PIMS,Gulberg,2026-04-23T10:25:00+05:00,2026-04-23T11:03:00+05:00,2280,38 min 0 sec,15
FRB-01::170420-0,FRB-01,170420-0,PIMS,Gulberg,2026-04-23T10:30:00+05:00,2026-04-23T11:08:00+05:00,2280,38 min 0 sec,15
FRB-01::170421-0,FRB-01,170421-0,PIMS,Gulberg,2026-04-23T10:35:00+05:00,2026-04-23T11:13:00+05:00,2280,38 min 0 sec,15
FRB-01::170422-0,FRB-01,170422-0,PIMS,Gulberg,2026-04-23T10:40:00+05:00,2026-04-23T11:18:00+05:00,2280,38 min 0 sec,15
FRB-01::170423-0,FRB-01,170423-0,PIMS,Gulberg,2026-04-23T10:45:00+05:00,2026-04-23T11:23:00+05:00,2280,38 min 0 sec,15
FRB-01::170424-0,FRB-01,170424-0,PIMS,Gulberg,2026-04-23T10:50:00+05:00,2026-04-23T11:28:00+05:00,2280,38 min 0 sec,15
FRB-01::170425-0,FRB-01,170425-0,PIMS,Gulberg,2026-04-23T10:55:00+05:00,2026-04-23T11:33:00+05:00,2280,38 min 0 sec,15
FRB-01::170426-0,FRB-01,170426-0,PIMS,Gulberg,2026-04-23T11:00:00+05:00,2026-04-23T11:38:00+05:00,2280,38 min 0 sec,15
FRB-01::170427-0,FRB-01,170427-0,PIMS,Gulberg,2026-04-23T11:05:00+05:00,2026-04-23T11:43:00+05:00,2280,38 min 0 sec,15
FRB-01::170428-0,FRB-01,170428-0,PIMS,Gulberg,2026-04-23T11:10:00+05:00,2026-04-23T11:48:00+05:00,2280,38 min 0 sec,15
FRB-01::170429-0,FRB-01,170429-0,PIMS,Gulberg,2026-04-23T11:15:00+05:00,2026-04-23T11:53:00+05:00,2280,38 min 0 sec,15
FRB-01::170430-0,FRB-01,170430-0,PIMS,Gulberg,2026-04-23T11:20:00+05:00,2026-04-23T11:58:00+05:00,2280,38 min 0 sec,15
FRB-01::170431-0,FRB-01,170431-0,PIMS,Gulberg,2026-04-23T11:25:00+05:00,2026-04-23T12:03:00+05:00,2280,38 min 0 sec,15
FRB-01::170432-0,FRB-01,170432-0,PIMS,Gulberg,2026-04-23T11:30:00+05:00,2026-04-23T12:08:00+05:00,2280,38 min 0 sec,15
FRB-01::170433-0,FRB-01,170433-0,PIMS,Gulberg,2026-04-23T11:35:00+05:00,2026-04-23T12:13:00+05:00,2280,38 min 0 sec,15
FRB-01::170434-0,FRB-01,170434-0,PIMS,Gulberg,2026-04-23T11:40:00+05:00,2026-04-23T12:18:00+05:00,2280,38 min 0 sec,15
FRB-01::170435-0,FRB-01,170435-0,PIMS,Gulberg,2026-04-23T11:45:00+05:00,2026-04-23T12:23:00+05:00,2280,38 min 0 sec,15
FRB-01::170436-0,FRB-01,170436-0,PIMS,Gulberg,2026-04-23T11:50:00+05:00,2026-04-23T12:28:00+05:00,2280,38 min 0 sec,15
FRB-01::170437-0,FRB-01,170437-0,PIMS,Gulberg,2026-04-23T11:55:00+05:00,2026-04-23T12:33:00+05:00,2280,38 min 0 sec,15
FRB-01::170438-0,FRB-01,170438-0,PIMS,Gulberg,2026-04-23T12:00:00+05:00,2026-04-23T12:38:00+05:00,2280,38 min 0 sec,15
FRB-01::170439-0,FRB-01,170439-0,PIMS,Gulberg,2026-04-23T12:05:00+05:00,2026-04-23T12:43:00+05:00,2280,38 min 0 sec,15
FRB-01::170440-0,FRB-01,170440-0,PIMS,Gulberg,2026-04-23T12:10:00+05:00,2026-04-23T12:48:00+05:00,2280,38 min 0 sec,15
FRB-01::170441-0,FRB-01,170441-0,PIMS,Gulberg,2026-04-23T12:15:00+05:00,2026-04-23T12:53:00+05:00,2280,38 min 0 sec,15
FRB-01::170442-0,FRB-01,170442-0,PIMS,Gulberg,2026-04-23T12:20:00+05:00,2026-04-23T12:58:00+05:00,2280,38 min 0 sec,15
FRB-01::170443-0,FRB-01,170443-0,PIMS,Gulberg,2026-04-23T12:25:00+05:00,2026-04-23T13:03:00+05:00,2280,38 min 0 sec,15
FRB-01::170444-0,FRB-01,170444-0,PIMS,Gulberg,2026-04-23T12:30:00+05:00,2026-04-23T13:08:00+05:00,2280,38 min 0 sec,15
FRB-01::170445-0,FRB-01,170445-0,PIMS,Gulberg,2026-04-23T12:35:00+05:00,2026-04-23T13:13:00+05:00,2280,38 min 0 sec,15
FRB-01::170446-0,FRB-01,170446-0,PIMS,Gulberg,2026-04-23T12:40:00+05:00,2026-04-23T13:18:00+05:00,2280,38 min 0 sec,15
FRB-01::170447-0,FRB-01,170447-0,PIMS,Gulberg,2026-04-23T12:45:00+05:00,2026-04-23T13:23:00+05:00,2280,38 min 0 sec,15
FRB-01::170448-0,FRB-01,170448-0,PIMS,Gulberg,2026-04-23T12:50:00+05:00,2026-04-23T13:28:00+05:00,2280,38 min 0 sec,15
FRB-01::170449-0,FRB-01,170449-0,PIMS,Gulberg,2026-04-23T12:55:00+05:00,2026-04-23T13:33:00+05:00,2280,38 min 0 sec,15
FRB-01::170450-0,FRB-01,170450-0,PIMS,Gulberg,2026-04-23T13:00:00+05:00,2026-04-23T13:38:00+05:00,2280,38 min 0 sec,15
FRB-01::170451-0,FRB-01,170451-0,PIMS,Gulberg,2026-04-23T13:05:00+05:00,2026-04-23T13:43:00+05:00,2280,38 min 0 sec,15
FRB-01::170452-0,FRB-01,170452-0,PIMS,Gulberg,2026-04-23T13:10:00+05:00,2026-04-23T13:48:00+05:00,2280,38 min 0 sec,15
FRB-01::170453-0,FRB-01,170453-0,PIMS,Gulberg,2026-04-23T13:15:00+05:00,2026-04-23T13:53:00+05:00,2280,38 min 0 sec,15
FRB-01::170454-0,FRB-01,170454-0,PIMS,Gulberg,2026-04-23T13:20:00+05:00,2026-04-23T13:58:00+05:00,2280,38 min 0 sec,15
FRB-01::170455-0,FRB-01,170455-0,PIMS,Gulberg,2026-04-23T13:25:00+05:00,2026-04-23T14:03:00+05:00,2280,38 min 0 sec,15
FRB-01::170456-0,FRB-01,170456-0,PIMS,Gulberg,2026-04-23T13:30:00+05:00,2026-04-23T14:08:00+05:00,2280,38 min 0 sec,15
FRB-01::170457-0,FRB-01,170457-0,PIMS,Gulberg,2026-04-23T13:35:00+05:00,2026-04-23T14:13:00+05:00,2280,38 min 0 sec,15
FRB-01::170458-0,FRB-01,170458-0,PIMS,Gulberg,2026-04-23T13:40:00+05:00,2026-04-23T14:18:00+05:00,2280,38 min 0 sec,15
FRB-01::170459-0,FRB-01,170459-0,PIMS,Gulberg,2026-04-23T13:45:00+05:00,2026-04-23T14:23:00+05:00,2280,38 min 0 sec,15
FRB-01::170460-0,FRB-01,170460-0,PIMS,Gulberg,2026-04-23T13:50:00+05:00,2026-04-23T14:28:00+05:00,2280,38 min 0 sec,15
FRB-01::170461-0,FRB-01,170461-0,PIMS,Gulberg,2026-04-23T13:55:00+05:00,2026-04-23T14:33:00+05:00,2280,38 min 0 sec,15
FRB-01::170462-0,FRB-01,170462-0,PIMS,Gulberg,2026-04-23T14:00:00+05:00,2026-04-23T14:38:00+05:00,2280,38 min 0 sec,15
FRB-01::170463-0,FRB-01,170463-0,PIMS,Gulberg,2026-04-23T14:05:00+05:00,2026-04-23T14:43:00+05:00,2280,38 min 0 sec,15
FRB-01::170464-0,FRB-01,170464-0,PIMS,Gulberg,2026-04-23T14:10:00+05:00,2026-04-23T14:48:00+05:00,2280,38 min 0 sec,15
FRB-01::170465-0,FRB-01,170465-0,PIMS,Gulberg,2026-04-23T14:15:00+05:00,2026-04-23T14:53:00+05:00,2280,38 min 0 sec,15
FRB-01::170466-0,FRB-01,170466-0,PIMS,Gulberg,2026-04-23T14:20:00+05:00,2026-04-23T14:58:00+05:00,2280,38 min 0 sec,15
FRB-01::170467-0,FRB-01,170467-0,PIMS,Gulberg,2026-04-23T14:25:00+05:00,2026-04-23T15:03:00+05:00,2280,38 min 0 sec,15
FRB-01::170468-0,FRB-01,170468-0,PIMS,Gulberg,2026-04-23T14:30:00+05:00,2026-04-23T15:08:00+05:00,2280,38 min 0 sec,15
FRB-01::170469-0,FRB-01,170469-0,PIMS,Gulberg,2026-04-23T14:35:00+05:00,2026-04-23T15:13:00+05:00,2280,38 min 0 sec,15
FRB-01::170470-0,FRB-01,170470-0,PIMS,Gulberg,2026-04-23T14:40:00+05:00,2026-04-23T15:18:00+05:00,2280,38 min 0 sec,15
FRB-01::170471-0,FRB-01,170471-0,PIMS,Gulberg,2026-04-23T14:45:00+05:00,2026-04-23T15:23:00+05:00,2280,38 min 0 sec,15
FRB-01::170472-0,FRB-01,170472-0,PIMS,Gulberg,2026-04-23T14:50:00+05:00,2026-04-23T15:28:00+05:00,2280,38 min 0 sec,15
FRB-01::170473-0,FRB-01,170473-0,PIMS,Gulberg,2026-04-23T14:55:00+05:00,2026-04-23T15:33:00+05:00,2280,38 min 0 sec,15
FRB-01::170474-0,FRB-01,170474-0,PIMS,Gulberg,2026-04-23T15:00:00+05:00,2026-04-23T15:38:00+05:00,2280,38 min 0 sec,15
FRB-01::170475-0,FRB-01,170475-0,PIMS,Gulberg,2026-04-23T15:05:00+05:00,2026-04-23T15:43:00+05:00,2280,38 min 0 sec,15
FRB-01::170476-0,FRB-01,170476-0,PIMS,Gulberg,2026-04-23T15:10:00+05:00,2026-04-23T15:48:00+05:00,2280,38 min 0 sec,15
FRB-01::170477-0,FRB-01,170477-0,PIMS,Gulberg,2026-04-23T15:15:00+05:00,2026-04-23T15:53:00+05:00,2280,38 min 0 sec,15
FRB-01::170478-0,FRB-01,170478-0,PIMS,Gulberg,2026-04-23T15:20:00+05:00,2026-04-23T15:58:00+05:00,2280,38 min 0 sec,15
FRB-01::170479-0,FRB-01,170479-0,PIMS,Gulberg,2026-04-23T15:25:00+05:00,2026-04-23T16:03:00+05:00,2280,38 min 0 sec,15
FRB-01::170480-0,FRB-01,170480-0,PIMS,Gulberg,2026-04-23T15:30:00+05:00,2026-04-23T16:08:00+05:00,2280,38 min 0 sec,15
FRB-01::170481-0,FRB-01,170481-0,PIMS,Gulberg,2026-04-23T15:35:00+05:00,2026-04-23T16:13:00+05:00,2280,38 min 0 sec,15
FRB-01::170482-0,FRB-01,170482-0,PIMS,Gulberg,2026-04-23T15:40:00+05:00,2026-04-23T16:18:00+05:00,2280,38 min 0 sec,15
FRB-01::170483-0,FRB-01,170483-0,PIMS,Gulberg,2026-04-23T15:45:00+05:00,2026-04-23T16:23:00+05:00,2280,38 min 0 sec,15
FRB-01::170484-0,FRB-01,170484-0,PIMS,Gulberg,2026-04-23T15:50:00+05:00,2026-04-23T16:28:00+05:00,2280,38 min 0 sec,15
FRB-01::170485-0,FRB-01,170485-0,PIMS,Gulberg,2026-04-23T15:55:00+05:00,2026-04-23T16:33:00+05:00,2280,38 min 0 sec,15
FRB-01::170486-0,FRB-01,170486-0,PIMS,Gulberg,2026-04-23T16:00:00+05:00,2026-04-23T16:38:00+05:00,2280,38 min 0 sec,15
FRB-01::170487-0,FRB-01,170487-0,PIMS,Gulberg,2026-04-23T16:05:00+05:00,2026-04-23T16:43:00+05:00,2280,38 min 0 sec,15
FRB-01::170488-0,FRB-01,170488-0,PIMS,Gulberg,2026-04-23T16:10:00+05:00,2026-04-23T16:48:00+05:00,2280,38 min 0 sec,15
FRB-01::170489-0,FRB-01,170489-0,PIMS,Gulberg,2026-04-23T16:15:00+05:00,2026-04-23T16:53:00+05:00,2280,38 min 0 sec,15
FRB-01::170490-0,FRB-01,170490-0,PIMS,Gulberg,2026-04-23T16:20:00+05:00,2026-04-23T16:58:00+05:00,2280,38 min 0 sec,15
FRB-01::170491-0,FRB-01,170491-0,PIMS,Gulberg,2026-04-23T16:25:00+05:00,2026-04-23T17:03:00+05:00,2280,38 min 0 sec,15
FRB-01::170492-0,FRB-01,170492-0,PIMS,Gulberg,2026-04-23T16:30:00+05:00,2026-04-23T17:08:00+05:00,2280,38 min 0 sec,15
FRB-01::170493-0,FRB-01,170493-0,PIMS,Gulberg,2026-04-23T16:35:00+05:00,2026-04-23T17:13:00+05:00,2280,38 min 0 sec,15
FRB-01::170494-0,FRB-01,170494-0,PIMS,Gulberg,2026-04-23T16:40:00+05:00,2026-04-23T17:18:00+05:00,2280,38 min 0 sec,15
FRB-01::170495-0,FRB-01,170495-0,PIMS,Gulberg,2026-04-23T16:45:00+05:00,2026-04-23T17:23:00+05:00,2280,38 min 0 sec,15
FRB-01::170496-0,FRB-01,170496-0,PIMS,Gulberg,2026-04-23T16:50:00+05:00,2026-04-23T17:28:00+05:00,2280,38 min 0 sec,15
FRB-01::170497-0,FRB-01,170497-0,PIMS,Gulberg,2026-04-23T16:55:00+05:00,2026-04-23T17:33:00+05:00,2280,38 min 0 sec,15
FRB-01::170498-0,FRB-01,170498-0,PIMS,Gulberg,2026-04-23T17:00:00+05:00,2026-04-23T17:38:00+05:00,2280,38 min 0 sec,15
FRB-01::170499-0,FRB-01,170499-0,PIMS,Gulberg,2026-04-23T17:05:00+05:00,2026-04-23T17:43:00+05:00,2280,38 min 0 sec,15
FRB-01::170500-0,FRB-01,170500-0,PIMS,Gulberg,2026-04-23T17:10:00+05:00,2026-04-23T17:48:00+05:00,2280,38 min 0 sec,15
FRB-01::170501-0,FRB-01,170501-0,PIMS,Gulberg,2026-04-23T17:15:00+05:00,2026-04-23T17:53:00+05:00,2280,38 min 0 sec,15
FRB-01::170502-0,FRB-01,170502-0,PIMS,Gulberg,2026-04-23T17:20:00+05:00,2026-04-23T17:58:00+05:00,2280,38 min 0 sec,15
FRB-01::170503-0,FRB-01,170503-0,PIMS,Gulberg,2026-04-23T17:25:00+05:00,2026-04-23T18:03:00+05:00,2280,38 min 0 sec,15
FRB-01::170504-0,FRB-01,170504-0,PIMS,Gulberg,2026-04-23T17:30:00+05:00,2026-04-23T18:08:00+05:00,2280,38 min 0 sec,15
FRB-01::170505-0,FRB-01,170505-0,PIMS,Gulberg,2026-04-23T17:35:00+05:00,2026-04-23T18:13:00+05:00,2280,38 min 0 sec,15
FRB-01::170506-0,FRB-01,170506-0,PIMS,Gulberg,2026-04-23T17:40:00+05:00,2026-04-23T18:18:00+05:00,2280,38 min 0 sec,15
FRB-01::170507-0,FRB-01,170507-0,PIMS,Gulberg,2026-04-23T17:45:00+05:00,2026-04-23T18:23:00+05:00,2280,38 min 0 sec,15
FRB-01::170508-0,FRB-01,170508-0,PIMS,Gulberg,2026-04-23T17:50:00+05:00,2026-04-23T18:28:00+05:00,2280,38 min 0 sec,15
FRB-01::170509-0,FRB-01,170509-0,PIMS,Gulberg,2026-04-23T17:55:00+05:00,2026-04-23T18:33:00+05:00,2280,38 min 0 sec,15
FRB-01::170510-0,FRB-01,170510-0,PIMS,Gulberg,2026-04-23T18:00:00+05:00,2026-04-23T18:38:00+05:00,2280,38 min 0 sec,15
FRB-01::170511-0,FRB-01,170511-0,PIMS,Gulberg,2026-04-23T18:05:00+05:00,2026-04-23T18:43:00+05:00,2280,38 min 0 sec,15
FRB-01::170512-0,FRB-01,170512-0,PIMS,Gulberg,2026-04-23T18:10:00+05:00,2026-04-23T18:48:00+05:00,2280,38 min 0 sec,15
FRB-01::170513-0,FRB-01,170513-0,PIMS,Gulberg,2026-04-23T18:15:00+05:00,2026-04-23T18:53:00+05:00,2280,38 min 0 sec,15
FRB-01::170514-0,FRB-01,170514-0,PIMS,Gulberg,2026-04-23T18:20:00+05:00,2026-04-23T18:58:00+05:00,2280,38 min 0 sec,15
FRB-01::170515-0,FRB-01,170515-0,PIMS,Gulberg,2026-04-23T18:25:00+05:00,2026-04-23T19:03:00+05:00,2280,38 min 0 sec,15
FRB-01::170516-0,FRB-01,170516-0,PIMS,Gulberg,2026-04-23T18:30:00+05:00,2026-04-23T19:08:00+05:00,2280,38 min 0 sec,15
FRB-01::170517-0,FRB-01,170517-0,PIMS,Gulberg,2026-04-23T18:35:00+05:00,2026-04-23T19:13:00+05:00,2280,38 min 0 sec,15
FRB-01::170518-0,FRB-01,170518-0,PIMS,Gulberg,2026-04-23T18:40:00+05:00,2026-04-23T19:18:00+05:00,2280,38 min 0 sec,15
FRB-01::170519-0,FRB-01,170519-0,PIMS,Gulberg,2026-04-23T18:45:00+05:00,2026-04-23T19:23:00+05:00,2280,38 min 0 sec,15
FRB-01::170520-0,FRB-01,170520-0,PIMS,Gulberg,2026-04-23T18:50:00+05:00,2026-04-23T19:28:00+05:00,2280,38 min 0 sec,15
FRB-01::170521-0,FRB-01,170521-0,PIMS,Gulberg,2026-04-23T18:55:00+05:00,2026-04-23T19:33:00+05:00,2280,38 min 0 sec,15
FRB-01::170522-0,FRB-01,170522-0,PIMS,Gulberg,2026-04-23T19:00:00+05:00,2026-04-23T19:38:00+05:00,2280,38 min 0 sec,15
FRB-01::170523-0,FRB-01,170523-0,PIMS,Gulberg,2026-04-23T19:05:00+05:00,2026-04-23T19:43:00+05:00,2280,38 min 0 sec,15
FRB-01::170524-0,FRB-01,170524-0,PIMS,Gulberg,2026-04-23T19:10:00+05:00,2026-04-23T19:48:00+05:00,2280,38 min 0 sec,15
FRB-01::170525-0,FRB-01,170525-0,PIMS,Gulberg,2026-04-23T19:15:00+05:00,2026-04-23T19:53:00+05:00,2280,38 min 0 sec,15
FRB-01::170526-0,FRB-01,170526-0,PIMS,Gulberg,2026-04-23T19:20:00+05:00,2026-04-23T19:58:00+05:00,2280,38 min 0 sec,15
FRB-01::170527-0,FRB-01,170527-0,PIMS,Gulberg,2026-04-23T19:25:00+05:00,2026-04-23T20:03:00+05:00,2280,38 min 0 sec,15
FRB-01::170528-0,FRB-01,170528-0,PIMS,Gulberg,2026-04-23T19:30:00+05:00,2026-04-23T20:08:00+05:00,2280,38 min 0 sec,15
FRB-01::170529-0,FRB-01,170529-0,PIMS,Gulberg,2026-04-23T19:35:00+05:00,2026-04-23T20:13:00+05:00,2280,38 min 0 sec,15
FRB-01::170530-0,FRB-01,170530-0,PIMS,Gulberg,2026-04-23T19:40:00+05:00,2026-04-23T20:18:00+05:00,2280,38 min 0 sec,15
FRB-01::170531-0,FRB-01,170531-0,PIMS,Gulberg,2026-04-23T19:45:00+05:00,2026-04-23T20:23:00+05:00,2280,38 min 0 sec,15
FRB-01::170532-0,FRB-01,170532-0,PIMS,Gulberg,2026-04-23T19:50:00+05:00,2026-04-23T20:28:00+05:00,2280,38 min 0 sec,15
FRB-01::170533-0,FRB-01,170533-0,PIMS,Gulberg,2026-04-23T19:55:00+05:00,2026-04-23T20:33:00+05:00,2280,38 min 0 sec,15
FRB-01::170534-0,FRB-01,170534-0,PIMS,Gulberg,2026-04-23T20:00:00+05:00,2026-04-23T20:38:00+05:00,2280,38 min 0 sec,15
FRB-01::170535-0,FRB-01,170535-0,PIMS,Gulberg,2026-04-23T20:05:00+05:00,2026-04-23T20:43:00+05:00,2280,38 min 0 sec,15
